feature,domain,mean_imp,std_imp,median_imp,cv_imp,presence_pct,stability_score,passes_presence,psi_train_val,adjusted_score,excluded_hard_drift,selected_final
pm2_5_mean_lag3,clima_contaminacion,0.065324,0.014944,0.065233,0.2288,1.0,0.813827,True,0.05179818031150181,0.7737482486982208,False,True
atenciones_lag1_norm,atenciones,0.281082,0.046128,0.28516,0.1641,1.0,0.859025,True,0.1107119702701582,0.7734003260908943,False,True
atenciones_std7,atenciones,0.183706,0.033981,0.179175,0.185,1.0,0.843898,True,0.0921800025622488,0.772673000805929,False,True
atenciones_lag28_norm,atenciones,0.083356,0.015978,0.083997,0.1917,1.0,0.839151,True,0.08663925534865892,0.7722443265964564,False,True
atenciones_lag10_norm,atenciones,0.111123,0.021718,0.107655,0.1954,1.0,0.836512,True,0.08469395733277701,0.7711963308590312,False,True
temperatura_std,clima_meteo,0.225764,0.047348,0.224346,0.2097,1.0,0.826636,True,0.07531459029725823,0.7687387555780175,False,False
humedad_mean_lag3,clima_meteo,0.337001,0.062496,0.335881,0.1854,1.0,0.843563,True,0.09916116087714563,0.7674607055136711,False,True
humedad_max,clima_meteo,0.186114,0.033363,0.195829,0.1793,1.0,0.847987,True,0.10671418961759571,0.7662204098901145,False,True
precipitacion_sum_ma3,clima_meteo,0.052288,0.0146,0.052026,0.2792,1.0,0.781722,True,0.022210949966807163,0.7647364763852157,False,True
pm2_5_std,clima_contaminacion,0.069074,0.014712,0.075596,0.213,1.0,0.824415,True,0.08387188367463491,0.7606203393753495,False,True
temperatura_mean_ma14,clima_meteo,2.994676,0.314467,3.003874,0.105,1.0,0.90497,True,0.19264758132265292,0.7587907896449874,False,True
pm2_5_mean_lag5,clima_contaminacion,0.029771,0.007627,0.028459,0.2562,1.0,0.796066,True,0.0499189820868539,0.7582165991681689,False,True
atenciones_pct_change_14,atenciones,0.077345,0.01693,0.075279,0.2189,1.0,0.820419,True,0.08876796079397356,0.7535297047147836,False,True
atenciones_lag14_norm,atenciones,0.089889,0.019706,0.089824,0.2192,1.0,0.820196,True,0.09131834896168506,0.7515643815394111,False,True
pm2_5_mean_lag1,clima_contaminacion,0.040912,0.011044,0.039544,0.2699,1.0,0.787438,True,0.05321586679948698,0.747651098718126,False,True
no2_mean_lag3,clima_contaminacion,0.07559,0.018488,0.073,0.2446,1.0,0.80348,True,0.07821323760229461,0.7451958221054307,False,True
temperatura_mean_std7,clima_meteo,0.114572,0.021584,0.108373,0.1884,1.0,0.841476,True,0.13120498033644085,0.7438757914146823,False,True
precipitacion_sum_lag5,clima_meteo,0.037397,0.012563,0.034187,0.3359,1.0,0.748535,True,0.007035965733252237,0.7433051305719452,False,True
pm2_5_max,clima_contaminacion,0.029566,0.00869,0.027358,0.2939,1.0,0.772847,True,0.04151529422303393,0.7420409515700301,False,False
no2_mean_ma3,clima_contaminacion,0.070305,0.014436,0.068798,0.2053,1.0,0.829643,True,0.11963361930090986,0.7409950770485281,False,True
atenciones_min10_norm,atenciones,0.456238,0.072933,0.440524,0.1599,1.0,0.862175,True,0.16927014700428264,0.7373616800265766,False,True
atenciones_lag2_norm,atenciones,0.099272,0.023951,0.095949,0.2413,1.0,0.805628,True,0.09545473839163228,0.7354279202651847,False,True
no2_std,clima_contaminacion,0.053022,0.011095,0.05056,0.2092,1.0,0.82696,True,0.12544799692543643,0.7347829506642127,False,True
atenciones_lag28,atenciones,0.209157,0.038636,0.207216,0.1847,1.0,0.844079,True,0.1641836118004217,0.7250394108319592,False,True
no2_mean,clima_contaminacion,0.057908,0.016555,0.058793,0.2859,1.0,0.777679,True,0.07678074511728096,0.7222259531723857,False,True
atenciones_pct_change_7,atenciones,0.090161,0.019235,0.089168,0.2133,1.0,0.824171,True,0.14268740136437363,0.7212567487975593,False,True
temperatura_min,clima_meteo,0.115277,0.028004,0.111332,0.2429,1.0,0.804551,True,0.11975798058378777,0.7185043678639789,False,True
atenciones_lag5_norm,atenciones,0.123732,0.037473,0.117646,0.3029,1.0,0.767542,True,0.07245267707635086,0.7156884554500081,False,True
atenciones_lag10,atenciones,0.268272,0.053727,0.256309,0.2003,1.0,0.833146,True,0.16609872960172925,0.714472950574737,False,True
pm10_std,clima_contaminacion,0.05664,0.010654,0.056635,0.1881,1.0,0.841675,True,0.18044309238885758,0.7130161592938004,False,False
no2_max,clima_contaminacion,0.03347,0.010984,0.032232,0.3282,1.0,0.752908,True,0.05715820152956713,0.7121999327164491,False,False
atenciones_std14,atenciones,0.365522,0.063016,0.358829,0.1724,1.0,0.852952,True,0.19768936870673434,0.7121646248901902,False,True
atenciones_lag14,atenciones,0.097009,0.020109,0.094076,0.2073,1.0,0.828299,True,0.16616260446423167,0.7102774491560241,False,True
no2_mean_lag1,clima_contaminacion,0.142422,0.043979,0.127799,0.3088,1.0,0.764062,True,0.0758957691023545,0.710163588279072,False,True
humedad_mean_lag1,clima_meteo,0.118567,0.034915,0.110113,0.2945,1.0,0.772513,True,0.09146061506684092,0.7077790891728066,False,True
atenciones_ma3,atenciones,3.622919,0.246203,3.640492,0.068,1.0,0.936367,True,0.33126578594941025,0.7033659317941663,False,True
ozono_std,clima_contaminacion,0.076783,0.017052,0.074203,0.2221,1.0,0.818274,True,0.16381317367123643,0.7030973858276266,False,True
pm10_mean_lag7,clima_contaminacion,0.041288,0.010545,0.039696,0.2554,1.0,0.796557,True,0.13442786690655462,0.7021662842011392,False,False
no2_mean_std7,clima_contaminacion,0.098184,0.017346,0.098885,0.1767,1.0,0.849855,True,0.21198465194753113,0.7012093747510523,False,True
precipitacion_sum_ma14,clima_meteo,0.083976,0.019479,0.079292,0.232,1.0,0.811713,True,0.1590748949198534,0.700311087366039,False,True
total_atenciones,atenciones,0.964155,0.179335,0.950018,0.186,1.0,0.843169,True,0.21287285436870199,0.6951833384372905,False,True
pm10_mean_std7,clima_contaminacion,0.193751,0.028992,0.192418,0.1496,1.0,0.869839,True,0.25399309201583714,0.6936553363318005,False,True
atenciones_min3_norm,atenciones,0.163114,0.043387,0.15901,0.266,1.0,0.789896,True,0.13909527704839353,0.6934415548159998,False,True
pm10_mean_lag1,clima_contaminacion,0.073539,0.02061,0.070179,0.2803,1.0,0.78109,True,0.1294776615291152,0.6915497549039976,False,False
pm10_mean_lag3,clima_contaminacion,0.058879,0.016443,0.055702,0.2793,1.0,0.781694,True,0.13267494788536907,0.6901309166053087,False,False
temperatura_mean_std14,clima_meteo,0.112146,0.022353,0.107471,0.1993,1.0,0.833808,True,0.2088557696489979,0.6897497790345193,False,True
pm2_5_mean_std14,clima_contaminacion,0.206086,0.036837,0.203136,0.1787,1.0,0.848359,True,0.2316733057360485,0.6887857324252231,False,True
humedad_mean_lag2,clima_meteo,0.152946,0.049421,0.146946,0.3231,1.0,0.755786,True,0.09739224415846297,0.6887108998839113,False,False
pm10_max,clima_contaminacion,0.03265,0.008735,0.031817,0.2675,1.0,0.788931,True,0.1464397085078487,0.6881574269848303,False,False
atenciones_lag5,atenciones,0.140676,0.031586,0.136111,0.2245,1.0,0.816641,True,0.1876523897700254,0.6876094445093758,False,False
atenciones_std3_norm,atenciones,0.084018,0.015564,0.080017,0.1853,1.0,0.843703,True,0.22910695842392775,0.686435785118223,False,False
atenciones_ma3_norm,atenciones,0.313157,0.067562,0.305547,0.2157,1.0,0.822541,True,0.19854389514615417,0.686283584048206,False,False
atenciones_lag21,atenciones,0.15548,0.037984,0.156599,0.2443,1.0,0.803663,True,0.17302295517589666,0.6851212897871121,False,False
pm2_5_mean_std7,clima_contaminacion,0.064884,0.019041,0.061878,0.2935,1.0,0.773116,True,0.1424735467977727,0.6767036332411888,False,False
total_atenciones_norm,atenciones,0.135849,0.044226,0.130727,0.3256,1.0,0.754403,True,0.1198682473624088,0.6736533532197401,False,False
atenciones_trend_14_28,atenciones,0.690512,0.096441,0.690967,0.1397,1.0,0.87745,True,0.31310282065257444,0.6682264223329689,False,False
pm10_mean_lag5,clima_contaminacion,0.047243,0.015257,0.04342,0.3229,1.0,0.755894,True,0.13172102660542714,0.6679154864404063,False,False
pm10_mean,clima_contaminacion,0.036824,0.012252,0.034571,0.3327,1.0,0.750347,True,0.1294776615291152,0.6643309784313587,False,False
atenciones_lag7,atenciones,0.196837,0.055284,0.18901,0.2809,1.0,0.780726,True,0.17883811779740022,0.6622843189519079,False,False
after_holiday,calendario,0.004881,0.0025,0.00475,0.5122,1.0,0.661308,True,0.0,0.661308,False,False
atenciones_max3_norm,atenciones,0.300955,0.069975,0.293033,0.2325,1.0,0.811352,True,0.23094475257082042,0.6591295005770945,False,False
humedad_mean_std14,clima_meteo,0.17061,0.051667,0.165825,0.3028,1.0,0.767557,True,0.18427405044961803,0.6481244773611239,False,False
atenciones_min14_norm,atenciones,0.077259,0.025856,0.076595,0.3347,1.0,0.749249,True,0.15682266830432923,0.6476783525501357,False,False
humedad_min,clima_meteo,0.138383,0.059464,0.135722,0.4297,1.0,0.699445,True,0.09212684571472876,0.6404430059974003,False,False
atenciones_min7_norm,atenciones,0.151012,0.054053,0.138308,0.3579,1.0,0.736412,True,0.15618743641842592,0.636931328609846,False,False
est_verano,calendario,0.06595,0.037927,0.06226,0.5751,1.0,0.634887,True,0.0,0.634887,False,False
ozono_min,clima_contaminacion,0.036806,0.008014,0.034738,0.2177,1.0,0.821188,True,0.3035898198435547,0.6299435508774929,False,False
no2_mean_ma14,clima_contaminacion,0.120871,0.025189,0.12008,0.2084,1.0,0.827544,True,0.3185531039473399,0.6276152227184398,False,False
humedad_mean_ma14,clima_meteo,3.225275,0.32306,3.203721,0.1002,1.0,0.908954,True,0.4737728725696157,0.616753108241965,False,False
month_sin,calendario,0.061806,0.035303,0.066634,0.5712,1.0,0.636458,True,0.07843964102336785,0.5901656205775628,False,False
contaminacion_total_std14,clima_contaminacion,0.081039,0.029081,0.073089,0.3589,1.0,0.735914,True,0.25734975058754184,0.5852898126842732,False,False
no2_mean_ma7,clima_contaminacion,0.028625,0.011729,0.027997,0.4097,1.0,0.709348,True,0.2218221383673898,0.5805656795086701,False,False
atenciones_std7_norm,atenciones,0.08031,0.018405,0.076473,0.2292,1.0,0.813551,True,0.4132187385025488,0.5756723837825992,False,False
precipitacion_sum_ma7,clima_meteo,0.019451,0.009504,0.018008,0.4886,1.0,0.671768,True,0.17968152109425217,0.5694486079402852,False,False
contaminacion_total_lag1,clima_contaminacion,0.193302,0.032926,0.190359,0.1703,1.0,0.854458,True,0.5645800638216478,0.5461260946358337,True,False
contaminacion_total_lag5,clima_contaminacion,0.140248,0.022408,0.136175,0.1598,1.0,0.862237,True,0.5806045926145459,0.5455108785769986,True,False
contaminacion_total_lag3,clima_contaminacion,0.08698,0.015561,0.089243,0.1789,1.0,0.848248,True,0.5625975698877225,0.5428448222026541,True,False
atenciones_std28,atenciones,0.175255,0.030553,0.173293,0.1743,1.0,0.851547,True,0.5689357342691189,0.5427545446255573,True,False
month_cos,calendario,0.171958,0.133572,0.138226,0.7768,1.0,0.562818,True,0.04167487323229304,0.5403010233448262,False,False
atenciones_min21_norm,atenciones,0.15072,0.049849,0.136197,0.3307,1.0,0.751462,True,0.39269426766005133,0.53957427516563,False,False
contaminacion_total_lag7,clima_contaminacion,0.132514,0.02393,0.136257,0.1806,1.0,0.847035,True,0.5778083037265924,0.5368427824846692,True,False
month,calendario,0.032973,0.023083,0.02667,0.7001,1.0,0.588216,True,0.09681375075223955,0.5362952457484942,False,False
contaminacion_total,clima_contaminacion,0.052276,0.01012,0.052351,0.1936,1.0,0.837806,True,0.5645800638216478,0.53548298318053,True,False
atenciones_std28_norm,atenciones,0.103688,0.027495,0.099634,0.2652,1.0,0.790404,True,0.5241319770262896,0.5185928855991494,True,False
ozono_mean_lag2,clima_contaminacion,0.109113,0.020926,0.106657,0.1918,1.0,0.839082,True,0.6262790437081986,0.5159520460195732,True,False
ozono_mean_lag7,clima_contaminacion,0.111998,0.020629,0.10963,0.1842,1.0,0.844461,True,0.6368917475593396,0.5158930034677733,True,False
atenciones_std14_norm,atenciones,0.924545,0.127893,0.917095,0.1383,1.0,0.878479,True,0.7299758644670573,0.5077984138643619,True,False
is_holiday,calendario,0.002134,0.001816,0.001792,0.8511,0.9333,0.504209,True,0.0,0.504209,False,False
ozono_mean,clima_contaminacion,0.079701,0.017585,0.0754,0.2206,1.0,0.819243,True,0.6277462714742348,0.5032989565738764,True,False
atenciones_max7_norm,atenciones,0.07418,0.039448,0.064367,0.5318,1.0,0.652829,True,0.29931608013333116,0.5024404838682586,False,False
ozono_mean_lag3,clima_contaminacion,0.065929,0.013877,0.064437,0.2105,1.0,0.826112,True,0.6469616329839998,0.5015975985446807,True,False
atenciones_max10_norm,atenciones,0.120095,0.044697,0.109683,0.3722,1.0,0.728768,True,0.470756616138798,0.4955055051278619,False,False
ozono_mean_lag5,clima_contaminacion,0.082804,0.018857,0.080612,0.2277,1.0,0.814511,True,0.6573308660602374,0.49145950074304345,True,False
pm10_mean_ma14,clima_contaminacion,0.054415,0.015572,0.05343,0.2862,1.0,0.777497,True,0.5911223007411353,0.4886469127092534,True,False
atenciones_ma10_norm,atenciones,0.03157,0.015913,0.030108,0.5041,1.0,0.66487,True,0.36526587236599944,0.4869893941227604,False,False
atenciones_ma21_norm,atenciones,0.137127,0.053655,0.144948,0.3913,1.0,0.718763,True,0.4845073218731763,0.4841761232225199,False,False
atenciones_ma7_norm,atenciones,0.069142,0.04116,0.060735,0.5953,1.0,0.62684,True,0.30207287432688995,0.48141698699010727,False,False
no2_mean_std14,clima_contaminacion,0.079089,0.017519,0.078358,0.2215,1.0,0.818655,True,0.7079218204539613,0.4793281461691282,True,False
atenciones_ma28_norm,atenciones,0.095938,0.03538,0.086835,0.3688,1.0,0.730577,True,0.5437487539996649,0.47324864108046344,True,False
ozono_max,clima_contaminacion,0.127648,0.041583,0.115561,0.3258,1.0,0.754283,True,0.6133772773068455,0.4675180508672456,True,False
ozono_mean_lag1,clima_contaminacion,0.067467,0.021748,0.066415,0.3224,1.0,0.756226,True,0.6262790437081986,0.46500383985498167,True,False
atenciones_std10_norm,atenciones,0.383414,0.103479,0.359609,0.2699,1.0,0.78747,True,0.7077797519239903,0.46110746957436033,True,False
atenciones_max14_norm,atenciones,0.038582,0.011847,0.036847,0.3071,1.0,0.76507,True,0.6723066966607616,0.45749383263708804,True,False
atenciones_ma14_norm,atenciones,0.084319,0.047069,0.072003,0.5582,1.0,0.641757,True,0.4064491782295547,0.45629590456147656,False,False
atenciones_std21_norm,atenciones,0.145389,0.058681,0.137929,0.4036,1.0,0.712446,True,0.6899321494512947,0.4215826062787933,True,False
ozono_mean_ma3,clima_contaminacion,0.036981,0.009221,0.036378,0.2493,1.0,0.800418,True,0.9119302827907126,0.41864392609111517,True,False
before_holiday,calendario,0.000893,0.00091,0.000469,1.0197,0.8333,0.412594,True,0.0,0.412594,False,False
atenciones_max14,atenciones,0.261436,0.103079,0.255471,0.3943,1.0,0.717216,True,0.7605543561983292,0.40738077610323126,True,False
contaminacion_total_ma3,clima_contaminacion,0.137693,0.033707,0.133861,0.2448,1.0,0.803343,True,1.0986235612759616,0.3827951876760442,True,False
atenciones_max21_norm,atenciones,0.061853,0.019742,0.062608,0.3192,1.0,0.758054,True,0.9958600069906509,0.37981321202131335,True,False
atenciones_min28_norm,atenciones,0.205209,0.048904,0.200821,0.2383,1.0,0.80755,True,1.1732477360615836,0.3715867209246302,True,False
atenciones_max28_norm,atenciones,0.077603,0.032595,0.072685,0.42,1.0,0.704212,True,1.006200644252178,0.351017731958958,True,False
contaminacion_total_ma7,clima_contaminacion,0.179136,0.047873,0.187907,0.2672,1.0,0.789113,True,1.354883441398035,0.3350964154436125,True,False
ozono_mean_ma7,clima_contaminacion,0.092043,0.02828,0.085075,0.3073,1.0,0.764964,True,1.3234177577184298,0.3292408338787881,True,False
atenciones_ma_baseline,atenciones,0.139565,0.052188,0.148044,0.3739,1.0,0.727836,True,1.399171150737861,0.3033697699208142,True,False
pm25_pm10_ratio,clima_meteo,0.111854,0.025097,0.11059,0.2244,1.0,0.816744,True,1.7198227724442279,0.30029309566594126,True,False
ozono_mean_ma14,clima_contaminacion,0.103682,0.021167,0.100565,0.2042,1.0,0.830461,True,1.9178011460410065,0.2846187791538857,True,False
est_otono,calendario,0.002604,0.00401,0.000927,1.54,0.6333,0.249346,True,0.0,0.249346,False,False
pm2_5_h_gt_25,clima_contaminacion,0.000331,0.00038,0.00011,1.1467,0.5,0.232914,False,0.0,0.232914,False,False
est_primavera,calendario,0.00239,0.004037,0.001112,1.6893,0.6,0.223109,True,0.0,0.223109,False,False
atenciones_min28,atenciones,0.107672,0.042484,0.104585,0.3946,1.0,0.717066,True,2.4468170964515408,0.20803714845740184,True,False
est_invierno,calendario,0.004623,0.007511,0.0,1.6249,0.4667,0.177788,False,0.0,0.177788,False,False
pm10_h_gt_50,clima_contaminacion,0.000153,0.0003,0.0,1.9558,0.3333,0.112773,False,0.0,0.112773,False,False
pm10_h_gt_100,clima_contaminacion,2e-06,1e-05,0.0,5.3852,0.0333,0.00522,False,0.0,0.00522,False,False
ozono_h_gt_100,clima_contaminacion,6e-06,3e-05,0.0,5.3852,0.0333,0.00522,False,0.0,0.00522,False,False
no2_h_gt_50,clima_contaminacion,0.0,0.0,0.0,,0.0,0.0,False,0.0,0.0,False,False
pm2_5_h_gt_50,clima_contaminacion,0.0,0.0,0.0,,0.0,0.0,False,0.0,0.0,False,False
