feature,importance,rank,importance_pct,cumulative_pct
atenciones_ma3,383.11704711914064,1,13.315419624832492,13.315419624832492
atenciones_lag10,270.3860256195068,2,9.39739805077071,22.7128176756032
total_atenciones,263.3498504638672,3,9.152852355256337,31.86567003085954
atenciones_lag5,179.41513671875,4,6.235660486582128,38.10133051744167
atenciones_lag7,148.09500274658203,5,5.147113971407881,43.24844448884955
temperatura_mean_ma14,123.30469970703125,6,4.285514911589152,47.533959400438704
atenciones_min10_norm,89.08383178710938,7,3.0961519748414514,50.63011137528016
temperatura_max,76.9522918701172,8,2.6745143946167267,53.30462576989689
atenciones_min3_norm,73.58325996398926,9,2.5574220493481743,55.86204781924506
temperatura_min,67.22436447143555,10,2.336415538490729,58.19846335773579
atenciones_ma3_norm,65.72088470458985,11,2.284161366708156,60.482624724443944
atenciones_lag1_norm,49.398014068603516,12,1.7168520453549225,62.19947676979886
atenciones_std14,48.90035858154297,13,1.6995557864475215,63.89903255624638
month,48.37214736938476,14,1.681197548427795,65.58023010467417
humedad_mean_lag3,44.517758178710935,15,1.5472363742718451,67.12746647894602
humedad_mean_lag2,43.49806442260742,16,1.5117964209901067,68.63926289993613
atenciones_std7,42.67555923461914,17,1.483209852462239,70.12247275239837
total_atenciones_norm,39.37028579711914,18,1.3683334638335736,71.49080621623195
humedad_mean_std14,38.89191207885742,19,1.351707352194732,72.84251356842668
atenciones_lag5_norm,35.26193199157715,20,1.2255456257579236,74.0680591941846
atenciones_lag3_norm,28.026820373535156,21,0.9740857965721685,75.04214499075677
humedad_mean_std7,23.010639572143553,22,0.7997459889681838,75.84189097972495
month_sin,22.26443214416504,23,0.7738111862612423,76.61570216598619
contaminacion_total_std14,21.714124298095705,24,0.7546849689645941,77.37038713495079
atenciones_lag7_norm,20.765768623352052,25,0.7217244054559807,78.09211154040678
dow_sin,20.72824363708496,26,0.7204202062763315,78.8125317466831
atenciones_trend_7_14,20.646821975708008,27,0.7175903567670561,79.53012210345017
contaminacion_total_std7,20.60109100341797,28,0.7160009545452748,80.24612305799545
temperatura_mean_std7,19.715511322021484,29,0.6852222012695098,80.93134525926496
ozono_mean_std14,19.51579704284668,30,0.6782810341972534,81.60962629346221
ozono_mean_std7,19.435023498535156,31,0.6754737103123455,82.28510000377456
humedad_mean,19.008474349975586,32,0.6606487868421054,82.94574879061666
atenciones_lag2_norm,18.932204246520996,33,0.6579979822382281,83.60374677285489
ozono_std,18.914594078063963,34,0.657385932253941,84.26113270510884
atenciones_std3,18.900715255737303,35,0.6569035670223035,84.91803627213113
atenciones_lag14,18.40779685974121,36,0.6397719480227284,85.55780822015386
no2_mean_ma7,18.367028617858885,37,0.638355027914078,86.19616324806793
no2_mean_std7,17.317615509033203,38,0.6018821640493998,86.79804541211733
atenciones_lag14_norm,17.195782089233397,39,0.5976477841877845,87.39569319630512
atenciones_std3_norm,16.53003273010254,40,0.5745093408623068,87.97020253716742
pm2_5_std,15.941336250305175,41,0.5540489078977407,88.52425144506516
atenciones_lag10_norm,15.74371795654297,42,0.5471805878196501,89.07143203288481
no2_mean_ma3,15.679729652404784,43,0.5449566431346297,89.61638867601944
pm10_mean_lag3,15.625686264038086,44,0.5430783388423474,90.15946701486179
pm2_5_mean,15.534010314941407,45,0.5398920965675487,90.69935911142935
precipitacion_sum_lag5,15.360676574707032,46,0.533867797978599,91.23322690940795
temperatura_mean_std14,14.885587120056153,47,0.5173558325216245,91.75058274192958
atenciones_lag28,14.670009231567382,48,0.509863317979011,92.26044605990859
humedad_min,14.050919532775879,49,0.48834655388091935,92.7487926137895
pm2_5_mean_lag2,13.878307723999024,50,0.48234734637149623,93.231139960161
temp_range,13.181407356262207,51,0.45812623456534346,93.68926619472634
atenciones_pct_change_14,13.00808277130127,52,0.4521022541723825,94.14136844889873
pm2_5_mean_lag5,12.581221199035644,53,0.43726647226402743,94.57863492116276
atenciones_trend_3_7,12.521648979187011,54,0.4351960107399787,95.01383093190273
humedad_std,12.204046630859375,55,0.4241575863899926,95.43798851829273
precipitacion_sum,11.841859817504883,56,0.41156960723672825,95.84955812552946
pm2_5_mean_lag1,11.643391418457032,57,0.4046717413352692,96.25422986686472
atenciones_pct_change_7,10.486431503295899,58,0.36446103582027706,96.618690902685
no2_mean_lag7,9.580073356628418,59,0.33296011686088156,96.95165101954588
precipitacion_sum_ma3,8.099240493774413,60,0.2814930492599682,97.23314406880584
atenciones_vs_week,7.81182861328125,61,0.2715039093281746,97.50464797813402
atenciones_lag28_norm,6.404951286315918,62,0.22260720240774232,97.72725518054176
temperatura_mean_delta1,6.331712913513184,63,0.22006176707971037,97.94731694762147
no2_mean_delta1,5.958343505859375,64,0.20708513141348395,98.15440207903495
atenciones_lag21,5.334833145141602,65,0.18541472505642617,98.33981680409138
ozono_mean_delta1,5.301461791992187,66,0.18425488741940568,98.52407169151078
is_holiday,5.217068672180176,67,0.18132176342454404,98.70539345493533
no2_mean_lag5,5.078179931640625,68,0.17649461758137433,98.8818880725167
precipitacion_sum_lag1,4.850722122192383,69,0.16858921059799184,99.05047728311469
no2_mean_lag1,3.61502685546875,70,0.12564201958007892,99.17611930269477
no2_max,3.454616928100586,71,0.12006689440369443,99.29618619709846
dow,3.062384605407715,72,0.10643466893539222,99.40262086603386
no2_min,2.536730194091797,73,0.08816529377459671,99.49078615980845
no2_mean,2.1756662368774413,74,0.07561634003353121,99.56640249984198
atenciones_lag21_norm,2.055573654174805,75,0.07144246381335292,99.63784496365534
pm10_min,2.0491783142089846,76,0.0712201906570716,99.70906515431241
after_holiday,1.8623092651367188,77,0.06472546581514398,99.77379062012756
precipitacion_sum_lag3,1.7550939559936523,78,0.060999145511254925,99.83478976563882
humedad_max,1.7173465728759765,79,0.059687216820713346,99.89447698245954
no2_mean_lag3,1.626226043701172,80,0.05652027843589645,99.95099726089543
pm10_mean_delta1,1.4099281311035157,81,0.04900273910458736,100.00000000000003
