feature,importance,rank,importance_pct,cumulative_pct
total_atenciones,518.7015563964844,1,11.482494551557869,11.482494551557869
atenciones_ma3,417.46723022460935,2,9.24147062486146,20.723965176419327
atenciones_lag7,247.84595527648926,3,5.486565050737202,26.21053022715653
temperatura_mean_ma14,237.0437774658203,4,5.247437278077975,31.457967505234503
atenciones_lag5,176.61817092895507,5,3.909795836139095,35.367763341373596
atenciones_min10_norm,158.9602294921875,6,3.518902047911422,38.88666538928502
temperatura_max,125.06971130371093,7,2.768667764536343,41.65533315382137
humedad_min,111.01687316894531,8,2.4575801355780262,44.112913289399394
atenciones_ma3_norm,108.04802856445312,9,2.3918588328845636,46.50477212228396
humedad_mean_lag2,103.95699005126953,10,2.301295527533814,48.80606764981778
month,88.23425598144532,11,1.953241418063682,50.75930906788146
atenciones_ma7_norm,86.16063079833984,12,1.9073375845907365,52.666646652472195
atenciones_min3_norm,85.44536895751953,13,1.8915038357058989,54.55815048817809
humedad_mean_std14,82.41135025024414,14,1.8243397741255922,56.38249026230368
atenciones_trend_14_28,82.09990539550782,15,1.817445320458507,58.199935582762194
total_atenciones_norm,71.94327850341797,16,1.592608106240697,59.79254368900289
atenciones_lag2_norm,70.23566856384278,17,1.554806750941947,61.34735043994484
humedad_mean_lag3,60.929988861083984,18,1.3488069516974759,62.696157391642316
temperatura_min,56.29634399414063,19,1.2462319713790018,63.94238936302132
atenciones_min21_norm,55.84199829101563,20,1.2361741221276903,65.17856348514901
humedad_mean,50.48327865600586,21,1.1175481641880296,66.29611164933704
no2_mean_ma14,47.09604911804199,22,1.042565075676114,67.33867672501314
month_sin,44.2847900390625,23,0.9803322432133457,68.31900896822648
atenciones_lag5_norm,41.3867546081543,24,0.9161784429494632,69.23518741117594
contaminacion_total_std14,41.2368522644043,25,0.912860055286752,70.1480474664627
atenciones_lag1_norm,40.69928131103516,26,0.9009598489599782,71.04900731542267
atenciones_max7_norm,40.580488967895505,27,0.8983301432726768,71.94733745869534
atenciones_std7,38.73326187133789,28,0.8574380834549503,72.8047755421503
ozono_mean_std14,36.27908706665039,29,0.8031100243313827,73.60788556648168
humedad_mean_std7,35.64498291015625,30,0.7890728628224655,74.39695842930415
no2_mean_ma3,34.99658393859863,31,0.7747192570421599,75.17167768634631
atenciones_std7_norm,34.94595527648926,32,0.7735984905249698,75.94527617687129
no2_mean_lag5,32.7587085723877,33,0.7251794178365477,76.67045559470783
pm2_5_mean_std7,32.28436126708984,34,0.7146787931874374,77.38513438789526
humedad_mean_lag1,32.1631362915039,35,0.7119952363241256,78.09712962421939
no2_mean_ma7,32.06020011901855,36,0.7097165386315014,78.80684616285089
atenciones_std14,31.149598693847658,37,0.6895585580466633,79.49640472089756
ozono_mean_std7,30.501679611206054,38,0.6752155755656241,80.17162029646319
atenciones_trend_7_14,29.473874282836913,39,0.652463052582948,80.82408334904613
ozono_mean_delta1,29.449047088623047,40,0.6519134530709056,81.47599680211704
no2_mean_lag3,28.8064884185791,41,0.6376891340249142,82.11368593614195
no2_mean_delta1,28.338330078125,42,0.6273255144690446,82.741011450611
atenciones_lag14_norm,27.762514114379883,43,0.614578678480472,83.35559012909147
no2_mean_std7,27.632088088989256,44,0.6116914380096058,83.96728156710107
precipitacion_sum_ma3,27.467977714538574,45,0.608058527220644,84.57534009432172
precipitacion_sum_std14,26.68371925354004,46,0.5906974003946712,85.16603749471639
temperatura_std,25.553379440307616,47,0.5656750718768649,85.73171256659326
pm2_5_std,25.31754379272461,48,0.5604543789658049,86.29216694555906
temperatura_mean_std14,24.4834415435791,49,0.5419898603748203,86.83415680593389
atenciones_pct_change_14,24.361674499511718,50,0.5392943037434184,87.3734511096773
precipitacion_sum_lag2,23.786024475097655,51,0.5265511411532408,87.90000225083054
ozono_std,23.709396743774413,52,0.5248548333312052,88.42485708416174
temperatura_mean_std7,23.36866989135742,53,0.5173121641832125,88.94216924834495
pm2_5_mean_lag1,23.22746810913086,54,0.514186380820713,89.45635562916567
dow,22.78281936645508,55,0.5043431931491706,89.96069882231484
atenciones_lag10,22.584775161743163,56,0.49995908927762955,90.46065791159246
atenciones_lag3_norm,22.20654754638672,57,0.4915862658707543,90.95224417746321
atenciones_lag28,21.01579475402832,58,0.4652265754439602,91.41747075290718
no2_mean,20.513961029052734,59,0.45411748401795415,91.87158823692513
pm2_5_mean,18.570756340026854,60,0.41110076856926187,92.28268900549439
no2_max,18.45925369262695,61,0.4086324348512212,92.69132144034562
pm2_5_mean_lag7,18.07796287536621,62,0.40019180135443455,93.09151324170006
no2_mean_lag7,18.01257038116455,63,0.39874420793751914,93.49025744963758
humedad_max,17.916963958740233,64,0.3966277688965265,93.8868852185341
atenciones_pct_change_7,17.793785095214844,65,0.3939009588226885,94.28078617735679
atenciones_lag21_norm,17.74906768798828,66,0.3929110497342987,94.67369722709108
atenciones_lag21,17.445313453674316,67,0.38618684330477976,95.05988407039587
pm2_5_mean_lag2,17.00134563446045,68,0.3763587292335477,95.43624279962941
pm10_min,16.88388137817383,69,0.37375842340029714,95.81000122302972
precipitacion_sum_ma7,16.12722511291504,70,0.3570083262855026,96.16700954931522
humedad_std,16.075442123413087,71,0.3558620064268342,96.52287155574206
pm10_mean_delta1,15.78376808166504,72,0.34940521917817047,96.87227677492022
atenciones_std3_norm,15.236598205566406,73,0.3372925215322882,97.20956929645251
atenciones_vs_week,14.601226997375488,74,0.3232273113043623,97.53279660775688
pm2_5_mean_lag3,13.668320465087891,75,0.30257556264078783,97.83537217039766
atenciones_lag14,10.873326873779297,76,0.2407027992220706,98.07607496961974
atenciones_trend_3_7,10.630888366699219,77,0.23533593883326748,98.31141090845301
temperatura_mean_delta1,9.9347993850708,78,0.2199266194657385,98.53133752791875
atenciones_std3,9.680294418334961,79,0.2142926439014645,98.74563017182021
atenciones_lag10_norm,8.375508499145507,80,0.1854086025422551,98.93103877436246
no2_min,7.274202346801758,81,0.16102899207465488,99.09206776643711
atenciones_lag28_norm,6.415486526489258,82,0.1420196029442743,99.23408736938138
precipitacion_sum,5.680599594116211,83,0.1257514134759271,99.35983878285731
atenciones_lag7_norm,5.08620662689209,84,0.11259333842589136,99.4724321212832
precipitacion_sum_lag3,4.979572296142578,85,0.11023277461662381,99.58266489589982
pm2_5_mean_lag5,4.538147354125977,86,0.10046095220907161,99.6831258481089
no2_mean_lag1,3.9863822937011717,87,0.08824653098372831,99.77137237909263
precipitacion_sum_lag1,3.374345397949219,88,0.07469787234918132,99.8460702514418
dow_cos,2.440382385253906,89,0.054022736382492366,99.9000929878243
dow_sin,2.3660438537597654,90,0.052377104569119086,99.95247009239341
precipitacion_sum_lag7,2.1470802307128904,91,0.047529907606588144,100.0
