feature,importance,rank,importance_pct,cumulative_pct
total_atenciones,371.2688232421875,1,19.960400147745545,19.960400147745545
atenciones_lag1,282.0874084472656,2,15.16576991323346,35.12617006097901
atenciones_lag2,144.1284149169922,3,7.748727214099572,42.87489727507858
temperatura_mean_ma14,93.335693359375,4,5.017975307625307,47.89287258270389
month,81.5609359741211,5,4.384933009594871,52.27780559229876
atenciones_lag5,77.56786041259765,6,4.170254638994927,56.44806023129369
atenciones_min7_norm,48.304568481445315,7,2.59698217435529,59.04504240564898
atenciones_lag3,46.07543792724609,8,2.4771381824606147,61.52218058810959
atenciones_ma3_norm,45.718499755859376,9,2.4579482363006706,63.980128824410265
temperatura_max,42.460455322265624,10,2.282787095578535,66.2629159199888
humedad_mean_std14,34.52852554321289,11,1.8563454381533104,68.11926135814211
humedad_mean_lag3,30.847256469726563,12,1.6584306142889451,69.77769197243106
atenciones_trend_14_28,30.265814208984374,13,1.627170730720286,71.40486270315134
atenciones_min21_norm,26.830920028686524,14,1.4425016768924537,72.84736438004379
humedad_mean_lag2,25.32387065887451,15,1.3614786914417394,74.20884307148552
atenciones_min14_norm,23.876863479614258,16,1.2836837339700362,75.49252680545555
humedad_min,22.162375450134277,17,1.1915082940338464,76.6840350994894
atenciones_ma7_norm,20.734637451171874,18,1.1147492989839414,77.79878439847334
humedad_mean_lag1,19.283920669555663,19,1.0367549034156933,78.83553930188904
humedad_mean,17.695176315307616,20,0.9513397781532736,79.78687908004231
temperatura_min,17.490178680419923,21,0.9403185596572874,80.7271976396996
atenciones_std7,16.080933380126954,22,0.8645537813100675,81.59175142100966
atenciones_std14,15.68661708831787,23,0.8433542879064692,82.43510570891613
atenciones_max7_norm,15.43780460357666,24,0.8299774664598979,83.26508317537602
atenciones_min3_norm,14.821421432495118,25,0.7968390665487957,84.06192224192482
no2_mean_ma14,13.970756340026856,26,0.7511050469532176,84.81302728887803
contaminacion_total_std14,12.94693603515625,27,0.6960617422497862,85.50908903112781
month_sin,12.890638542175292,28,0.6930350391794835,86.20212407030729
humedad_mean_std7,11.648924827575684,29,0.6262772047997737,86.82840127510707
atenciones_lag3_norm,11.552532958984376,30,0.6210949213770249,87.44949619648409
ozono_mean_std14,11.081498336791991,31,0.5957708463300099,88.0452670428141
pm2_5_mean_std7,10.099496459960937,32,0.5429758116265474,88.58824285444065
no2_mean_lag3,9.949761199951173,33,0.53492564549646,89.12316849993711
pm10_mean,9.52079372406006,34,0.5118632122051799,89.6350317121423
temperatura_mean_std7,9.056303977966309,35,0.486891007117795,90.12192271926008
atenciones_std7_norm,8.931831073760986,36,0.48019901247684027,90.60212173173693
pm2_5_mean_ma3,8.453288650512695,37,0.45447129806146436,91.05659302979839
no2_mean_ma3,8.309514236450195,38,0.44674160287555026,91.50333463267394
ozono_mean_std7,8.280620288848876,39,0.4451881873451702,91.94852282001911
no2_mean_std7,8.190445899963379,40,0.44034017218053895,92.38886299219965
precipitacion_sum_ma3,7.961946105957031,41,0.4280554150543826,92.81691840725404
atenciones_lag2_norm,7.726483488082886,42,0.4153963179840699,93.23231472523811
atenciones_pct_change_7,7.650904560089112,43,0.41133299364587383,93.64364771888398
precipitacion_sum_ma7,7.2380821228027346,44,0.3891385606034084,94.0327862794874
temp_range,7.198313426971436,45,0.3870004896627496,94.41978676915015
atenciones_lag28,7.041538238525391,46,0.3785718382416741,94.79835860739182
dow_sin,7.0195112228393555,47,0.3773876072488468,95.17574621464067
atenciones_trend_7_14,6.916159152984619,48,0.37183112488013315,95.5475773395208
precipitacion_sum_lag3,6.703616619110107,49,0.3604042725322763,95.90798161205308
no2_mean_ma7,5.672262573242188,50,0.30495593386018943,96.21293754591326
no2_mean_lag1,4.706047058105469,51,0.25300961598014415,96.46594716189341
precipitacion_max,4.614437866210937,52,0.2480844619867165,96.71403162388013
pm10_mean_delta1,4.073608016967773,53,0.21900800975874013,96.93303963363887
no2_mean_lag7,4.030584239959717,54,0.2166949369899341,97.14973457062881
no2_mean_delta1,4.014142608642578,55,0.21581099112745664,97.36554556175626
atenciones_trend_3_7,3.9377091407775877,56,0.21170172445124602,97.57724728620751
atenciones_vs_week,3.780234956741333,57,0.20323549316671677,97.78048277937422
ozono_std,3.7251213073730467,58,0.20027243668008063,97.9807552160543
